CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureSegment,ChargeCategory,ContractRisk,RevenueLost
CUST01148,Male,Yes,Yes,No,41,No,DSL,Month-to-month,Credit card,106.12,4339.3,Yes,1,25-48 Months,Premium (90+),High Risk,106.12
CUST01149,Male,Yes,No,No,4,No,DSL,Two year,Electronic check,67.49,274.33,Yes,1,0-12 Months (New),Medium (40-70),Low Risk,67.49
CUST01150,Male,Yes,No,No,31,No,DSL,Month-to-month,Credit card,41.66,1282.52,Yes,1,25-48 Months,Medium (40-70),High Risk,41.66
CUST01151,Male,No,No,Yes,65,Yes,Fiber optic,Month-to-month,Credit card,100.13,6512.02,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,100.13
CUST01152,Female,No,No,Yes,58,No,DSL,Month-to-month,Bank transfer,62.67,3653.54,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST01153,Male,No,No,No,32,Yes,Fiber optic,One year,Mailed check,97.25,3066.39,Yes,1,25-48 Months,Premium (90+),Medium Risk,97.25
CUST01154,Female,Yes,Yes,No,15,Yes,DSL,Month-to-month,Electronic check,63.81,943.82,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST01155,Male,Yes,Yes,No,61,Yes,Fiber optic,Month-to-month,Credit card,26.69,1586.81,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST01156,Female,Yes,No,Yes,18,Yes,DSL,Month-to-month,Mailed check,86.46,1550.89,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST01157,Female,Yes,No,Yes,24,No,DSL,Month-to-month,Mailed check,40.24,945.79,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST01158,Female,No,No,Yes,66,Yes,DSL,Month-to-month,Bank transfer,78.56,5135.85,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST01159,Male,Yes,Yes,No,28,Yes,No,Month-to-month,Credit card,41.41,1126.72,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST01160,Male,No,Yes,Yes,9,No,No,Two year,Electronic check,76.62,664.29,No,0,0-12 Months (New),High (70-90),Low Risk,0.0
CUST01161,Female,No,No,No,8,No,DSL,Two year,Credit card,22.77,199.33,No,0,0-12 Months (New),Low (<40),Low Risk,0.0
CUST01162,Female,Yes,Yes,Yes,62,No,No,Two year,Mailed check,44.13,2738.19,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST01163,Male,Yes,Yes,No,9,Yes,No,Two year,Mailed check,97.29,829.6,Yes,1,0-12 Months (New),Premium (90+),Low Risk,97.29
CUST01164,Female,Yes,No,No,69,No,Fiber optic,Two year,Credit card,71.14,4897.27,No,0,49+ Months (Loyal),High (70-90),Low Risk,0.0
CUST01165,Male,Yes,No,Yes,63,No,No,Month-to-month,Electronic check,45.16,2821.9,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,45.16
CUST01166,Female,No,No,No,31,Yes,Fiber optic,Two year,Mailed check,102.57,3181.44,Yes,1,25-48 Months,Premium (90+),Low Risk,102.57
CUST01167,Female,Yes,Yes,Yes,38,Yes,No,One year,Bank transfer,40.45,1533.37,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST01168,Male,Yes,Yes,Yes,44,Yes,No,One year,Bank transfer,44.56,1959.07,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST01169,Female,Yes,Yes,No,10,No,DSL,Two year,Credit card,20.33,172.19,No,0,0-12 Months (New),Low (<40),Low Risk,0.0
CUST01170,Female,Yes,No,No,26,No,DSL,Two year,Credit card,79.53,2065.42,No,0,25-48 Months,High (70-90),Low Risk,0.0
CUST01171,Male,No,Yes,Yes,47,Yes,DSL,One year,Bank transfer,30.75,1448.77,Yes,1,25-48 Months,Low (<40),Medium Risk,30.75
CUST01172,Male,Yes,Yes,Yes,8,Yes,DSL,Month-to-month,Bank transfer,48.42,361.43,Yes,1,0-12 Months (New),Medium (40-70),High Risk,48.42
CUST01173,Female,Yes,Yes,Yes,3,No,DSL,Month-to-month,Credit card,40.31,132.56,No,0,0-12 Months (New),Medium (40-70),High Risk,0.0
CUST01174,Male,Yes,No,Yes,13,Yes,Fiber optic,Month-to-month,Credit card,80.96,1091.67,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST01175,Female,No,Yes,Yes,40,No,No,Two year,Credit card,64.62,2558.02,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST01176,Female,Yes,No,Yes,50,No,DSL,Month-to-month,Bank transfer,40.51,2042.83,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,40.51
CUST01177,Female,Yes,Yes,No,65,No,Fiber optic,One year,Bank transfer,34.45,2196.99,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST01178,Female,No,No,Yes,28,No,Fiber optic,Month-to-month,Mailed check,91.49,2601.57,Yes,1,25-48 Months,Premium (90+),High Risk,91.49
CUST01179,Female,No,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Bank transfer,58.1,3368.9,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST01180,Female,No,No,No,45,Yes,Fiber optic,Month-to-month,Bank transfer,67.85,3020.1,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST01181,Male,No,No,No,7,Yes,DSL,One year,Mailed check,29.24,224.21,Yes,1,0-12 Months (New),Low (<40),Medium Risk,29.24
CUST01182,Male,Yes,No,Yes,38,Yes,Fiber optic,Month-to-month,Mailed check,42.91,1611.74,Yes,1,25-48 Months,Medium (40-70),High Risk,42.91
CUST01183,Male,No,Yes,Yes,37,No,Fiber optic,Two year,Mailed check,21.72,849.77,No,0,25-48 Months,Low (<40),Low Risk,0.0
CUST01184,Male,No,Yes,No,23,Yes,Fiber optic,Month-to-month,Bank transfer,92.32,2088.63,No,0,13-24 Months,Premium (90+),High Risk,0.0
CUST01185,Male,No,No,Yes,35,Yes,No,Month-to-month,Electronic check,59.38,2045.0,Yes,1,25-48 Months,Medium (40-70),High Risk,59.38
CUST01186,Male,No,No,No,60,Yes,Fiber optic,Month-to-month,Electronic check,91.34,5446.61,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,91.34
CUST01187,Male,No,No,Yes,1,No,Fiber optic,Month-to-month,Credit card,87.75,77.25,Yes,1,0-12 Months (New),High (70-90),High Risk,87.75
CUST01188,Female,Yes,No,No,33,No,DSL,Month-to-month,Credit card,32.62,1030.1,Yes,1,25-48 Months,Low (<40),High Risk,32.62
CUST01189,Female,Yes,Yes,No,49,No,Fiber optic,Month-to-month,Bank transfer,68.72,3392.31,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,68.72
CUST01190,Male,Yes,Yes,No,51,Yes,DSL,Month-to-month,Mailed check,110.37,5604.16,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,110.37
CUST01191,Female,Yes,Yes,No,17,No,DSL,Month-to-month,Mailed check,109.7,1907.17,Yes,1,13-24 Months,Premium (90+),High Risk,109.7
CUST01192,Male,Yes,No,No,56,Yes,No,Month-to-month,Credit card,24.05,1394.94,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST01193,Male,Yes,No,Yes,40,Yes,DSL,Two year,Mailed check,94.43,3783.36,Yes,1,25-48 Months,Premium (90+),Low Risk,94.43
CUST01194,Male,Yes,Yes,No,52,No,No,Month-to-month,Bank transfer,48.49,2476.57,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,48.49
CUST01195,Male,Yes,No,No,66,Yes,No,One year,Electronic check,119.86,7876.09,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST01196,Female,Yes,No,Yes,19,Yes,DSL,One year,Bank transfer,59.44,1083.55,No,0,13-24 Months,Medium (40-70),Medium Risk,0.0
CUST01197,Male,No,No,Yes,54,Yes,Fiber optic,Month-to-month,Bank transfer,119.04,6399.22,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST01198,Male,No,No,No,9,Yes,Fiber optic,Two year,Mailed check,112.48,1011.67,Yes,1,0-12 Months (New),Premium (90+),Low Risk,112.48
CUST01199,Female,Yes,No,No,34,No,No,One year,Mailed check,86.78,2984.06,No,0,25-48 Months,High (70-90),Medium Risk,0.0
CUST01200,Female,No,Yes,Yes,56,No,Fiber optic,Month-to-month,Bank transfer,69.89,3936.27,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,69.89
CUST01201,Female,Yes,Yes,Yes,72,Yes,DSL,Two year,Mailed check,66.43,4748.29,Yes,1,49+ Months (Loyal),Medium (40-70),Low Risk,66.43
CUST01202,Female,Yes,No,No,43,No,DSL,Month-to-month,Credit card,114.85,4954.84,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST01203,Male,Yes,No,No,20,No,Fiber optic,Two year,Bank transfer,113.76,2237.02,Yes,1,13-24 Months,Premium (90+),Low Risk,113.76
CUST01204,Female,Yes,Yes,No,56,Yes,Fiber optic,Month-to-month,Mailed check,53.61,3011.96,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,53.61
CUST01205,Male,No,Yes,Yes,2,Yes,No,Month-to-month,Electronic check,113.44,256.24,Yes,1,0-12 Months (New),Premium (90+),High Risk,113.44
CUST01206,Male,No,Yes,No,23,Yes,DSL,Month-to-month,Bank transfer,87.87,2062.82,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST01207,Male,No,Yes,No,43,Yes,DSL,Two year,Electronic check,118.82,5120.7,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST01208,Male,No,No,No,14,No,No,Month-to-month,Electronic check,103.18,1422.96,Yes,1,13-24 Months,Premium (90+),High Risk,103.18
CUST01209,Female,No,Yes,No,29,No,DSL,Month-to-month,Bank transfer,86.5,2527.99,No,0,25-48 Months,High (70-90),High Risk,0.0
CUST01210,Female,Yes,No,No,54,Yes,Fiber optic,One year,Mailed check,44.07,2344.65,Yes,1,49+ Months (Loyal),Medium (40-70),Medium Risk,44.07
CUST01211,Male,No,Yes,Yes,14,No,DSL,Month-to-month,Electronic check,48.25,658.77,Yes,1,13-24 Months,Medium (40-70),High Risk,48.25
CUST01212,Male,Yes,No,No,16,No,No,Month-to-month,Credit card,85.62,1356.34,Yes,1,13-24 Months,High (70-90),High Risk,85.62
CUST01213,Female,No,Yes,Yes,33,No,DSL,One year,Credit card,85.83,2822.14,No,0,25-48 Months,High (70-90),Medium Risk,0.0
CUST01214,Female,Yes,Yes,No,55,No,No,Two year,Mailed check,20.74,1169.02,No,0,49+ Months (Loyal),Low (<40),Low Risk,0.0
CUST01215,Female,No,No,No,19,Yes,DSL,Month-to-month,Credit card,115.71,2239.22,No,0,13-24 Months,Premium (90+),High Risk,0.0
CUST01216,Female,No,Yes,No,44,No,Fiber optic,Month-to-month,Credit card,97.16,4321.97,Yes,1,25-48 Months,Premium (90+),High Risk,97.16
CUST01217,Male,Yes,No,No,68,Yes,Fiber optic,One year,Electronic check,65.5,4475.91,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST01218,Female,No,No,No,3,No,No,One year,Electronic check,67.45,240.17,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST01219,Male,Yes,Yes,No,34,No,No,Two year,Mailed check,86.84,2960.52,No,0,25-48 Months,High (70-90),Low Risk,0.0
CUST01220,Male,No,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Electronic check,115.86,6750.12,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,115.86
CUST01221,Female,No,No,Yes,64,Yes,No,One year,Bank transfer,97.97,6305.6,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST01222,Female,Yes,Yes,Yes,2,No,DSL,Month-to-month,Mailed check,114.66,181.39,Yes,1,0-12 Months (New),Premium (90+),High Risk,114.66
CUST01223,Female,No,No,No,54,Yes,Fiber optic,Month-to-month,Mailed check,56.14,3058.07,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,56.14
CUST01224,Male,No,Yes,Yes,1,Yes,DSL,One year,Bank transfer,116.51,77.85,No,0,0-12 Months (New),Premium (90+),Medium Risk,0.0
CUST01225,Male,Yes,Yes,No,36,Yes,Fiber optic,One year,Bank transfer,37.64,1385.7,No,0,25-48 Months,Low (<40),Medium Risk,0.0
CUST01226,Female,No,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Mailed check,67.87,1467.74,Yes,1,13-24 Months,Medium (40-70),High Risk,67.87
CUST01227,Male,Yes,No,No,14,No,DSL,Month-to-month,Credit card,97.35,1387.67,Yes,1,13-24 Months,Premium (90+),High Risk,97.35
CUST01228,Male,Yes,No,No,42,No,DSL,Two year,Electronic check,65.29,2692.55,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST01229,Female,Yes,No,Yes,41,No,DSL,Month-to-month,Electronic check,79.46,3264.0,Yes,1,25-48 Months,High (70-90),High Risk,79.46
CUST01230,Male,Yes,No,No,16,Yes,No,Month-to-month,Bank transfer,73.71,1171.92,Yes,1,13-24 Months,High (70-90),High Risk,73.71
CUST01231,Male,No,No,Yes,34,No,DSL,Month-to-month,Credit card,118.13,4063.93,Yes,1,25-48 Months,Premium (90+),High Risk,118.13
CUST01232,Female,Yes,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,106.95,363.99,Yes,1,0-12 Months (New),Premium (90+),High Risk,106.95
CUST01233,Male,Yes,Yes,Yes,34,No,Fiber optic,Two year,Mailed check,77.64,2647.98,Yes,1,25-48 Months,High (70-90),Low Risk,77.64
CUST01234,Male,Yes,No,Yes,71,No,No,One year,Electronic check,109.53,7801.86,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,109.53
CUST01235,Female,No,No,No,7,Yes,DSL,Month-to-month,Electronic check,30.68,212.46,Yes,1,0-12 Months (New),Low (<40),High Risk,30.68
CUST01236,Female,Yes,Yes,No,21,Yes,DSL,Month-to-month,Mailed check,84.85,1788.75,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST01237,Male,Yes,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Bank transfer,77.67,1731.73,No,0,13-24 Months,High (70-90),High Risk,0.0
CUST01238,Female,No,Yes,No,28,No,DSL,One year,Bank transfer,54.43,1514.49,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST01239,Female,Yes,Yes,Yes,54,No,No,One year,Electronic check,117.78,6350.67,Yes,1,49+ Months (Loyal),Premium (90+),Medium Risk,117.78
CUST01240,Female,No,Yes,Yes,32,Yes,No,Month-to-month,Mailed check,94.49,3046.81,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST01241,Male,No,No,Yes,1,Yes,No,Month-to-month,Electronic check,61.34,45.48,Yes,1,0-12 Months (New),Medium (40-70),High Risk,61.34
CUST01242,Male,No,No,No,53,No,No,Month-to-month,Bank transfer,64.34,3380.17,No,0,49+ Months (Loyal),Medium (40-70),High Risk,0.0
CUST01243,Male,Yes,No,Yes,32,No,Fiber optic,Two year,Credit card,24.89,746.79,No,0,25-48 Months,Low (<40),Low Risk,0.0
CUST01244,Male,No,No,No,27,No,DSL,Two year,Mailed check,48.34,1272.89,No,0,25-48 Months,Medium (40-70),Low Risk,0.0
CUST01245,Female,No,No,No,39,Yes,Fiber optic,Month-to-month,Bank transfer,103.95,4100.4,Yes,1,25-48 Months,Premium (90+),High Risk,103.95
CUST01246,Female,No,No,Yes,3,Yes,No,Month-to-month,Mailed check,118.65,361.12,Yes,1,0-12 Months (New),Premium (90+),High Risk,118.65
CUST01247,Male,No,No,No,67,No,No,Month-to-month,Bank transfer,94.64,6292.91,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,94.64
CUST01248,Male,No,No,No,32,Yes,No,Month-to-month,Electronic check,34.91,1069.08,No,0,25-48 Months,Low (<40),High Risk,0.0
CUST01249,Female,Yes,Yes,No,25,Yes,DSL,One year,Credit card,45.12,1158.46,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST01250,Female,Yes,Yes,No,61,Yes,DSL,Month-to-month,Bank transfer,55.69,3422.98,Yes,1,49+ Months (Loyal),Medium (40-70),High Risk,55.69
CUST01251,Female,No,No,Yes,10,Yes,No,Two year,Mailed check,61.07,565.09,No,0,0-12 Months (New),Medium (40-70),Low Risk,0.0
CUST01252,Male,No,No,Yes,29,Yes,DSL,Month-to-month,Electronic check,45.65,1365.67,Yes,1,25-48 Months,Medium (40-70),High Risk,45.65
CUST01253,Female,Yes,Yes,Yes,44,Yes,No,Month-to-month,Bank transfer,99.11,4364.53,Yes,1,25-48 Months,Premium (90+),High Risk,99.11
CUST01254,Male,No,No,No,70,Yes,No,One year,Electronic check,112.62,7882.35,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST01255,Female,Yes,Yes,Yes,65,Yes,No,Month-to-month,Credit card,89.64,5870.07,No,0,49+ Months (Loyal),High (70-90),High Risk,0.0
CUST01256,Male,No,Yes,Yes,36,Yes,DSL,One year,Mailed check,93.75,3398.24,Yes,1,25-48 Months,Premium (90+),Medium Risk,93.75
CUST01257,Male,No,Yes,No,59,Yes,No,Month-to-month,Mailed check,23.15,1388.42,No,0,49+ Months (Loyal),Low (<40),High Risk,0.0
CUST01258,Female,Yes,No,Yes,9,Yes,Fiber optic,Month-to-month,Mailed check,57.45,520.35,Yes,1,0-12 Months (New),Medium (40-70),High Risk,57.45
CUST01259,Female,No,Yes,Yes,28,Yes,DSL,Month-to-month,Credit card,42.93,1233.3,Yes,1,25-48 Months,Medium (40-70),High Risk,42.93
CUST01260,Female,Yes,Yes,Yes,58,No,DSL,One year,Credit card,47.92,2755.38,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST01261,Male,No,No,No,49,No,DSL,Two year,Electronic check,99.66,4846.02,Yes,1,49+ Months (Loyal),Premium (90+),Low Risk,99.66
CUST01262,Male,Yes,No,Yes,7,Yes,No,Two year,Mailed check,44.05,263.43,No,0,0-12 Months (New),Medium (40-70),Low Risk,0.0
CUST01263,Male,No,Yes,No,68,Yes,Fiber optic,Month-to-month,Mailed check,102.81,6945.48,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,102.81
CUST01264,Male,No,Yes,Yes,67,Yes,No,Month-to-month,Credit card,92.09,6174.7,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST01265,Female,Yes,Yes,No,44,Yes,DSL,One year,Electronic check,97.53,4310.41,No,0,25-48 Months,Premium (90+),Medium Risk,0.0
CUST01266,Male,No,No,Yes,11,Yes,No,Month-to-month,Electronic check,63.9,742.33,Yes,1,0-12 Months (New),Medium (40-70),High Risk,63.9
CUST01267,Male,No,Yes,No,41,No,No,Month-to-month,Bank transfer,95.25,3881.33,Yes,1,25-48 Months,Premium (90+),High Risk,95.25
CUST01268,Male,Yes,No,No,67,Yes,DSL,Month-to-month,Bank transfer,70.14,4728.21,Yes,1,49+ Months (Loyal),High (70-90),High Risk,70.14
CUST01269,Female,No,No,No,4,Yes,No,Month-to-month,Bank transfer,108.58,422.11,Yes,1,0-12 Months (New),Premium (90+),High Risk,108.58
CUST01270,Male,Yes,No,Yes,52,No,No,Month-to-month,Credit card,34.93,1793.3,Yes,1,49+ Months (Loyal),Low (<40),High Risk,34.93
CUST01271,Female,Yes,Yes,No,40,Yes,No,Month-to-month,Electronic check,75.25,2963.94,Yes,1,25-48 Months,High (70-90),High Risk,75.25
CUST01272,Female,No,Yes,No,72,No,No,Month-to-month,Electronic check,97.24,7029.14,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST01273,Male,No,Yes,Yes,35,Yes,DSL,Two year,Bank transfer,103.49,3584.58,No,0,25-48 Months,Premium (90+),Low Risk,0.0
CUST01274,Male,Yes,No,Yes,71,No,Fiber optic,Two year,Mailed check,71.57,5069.28,No,0,49+ Months (Loyal),High (70-90),Low Risk,0.0
CUST01275,Male,Yes,No,Yes,20,Yes,DSL,One year,Bank transfer,92.6,1854.17,No,0,13-24 Months,Premium (90+),Medium Risk,0.0
CUST01276,Female,Yes,No,Yes,3,Yes,Fiber optic,One year,Mailed check,56.83,193.01,No,0,0-12 Months (New),Medium (40-70),Medium Risk,0.0
CUST01277,Male,No,No,No,11,No,DSL,One year,Bank transfer,114.55,1273.21,Yes,1,0-12 Months (New),Premium (90+),Medium Risk,114.55
CUST01278,Female,Yes,Yes,Yes,52,Yes,No,One year,Bank transfer,74.35,3834.9,Yes,1,49+ Months (Loyal),High (70-90),Medium Risk,74.35
CUST01279,Male,No,No,No,40,No,Fiber optic,Two year,Electronic check,97.2,3911.08,Yes,1,25-48 Months,Premium (90+),Low Risk,97.2
CUST01280,Male,Yes,No,Yes,60,Yes,No,One year,Electronic check,48.97,2952.11,No,0,49+ Months (Loyal),Medium (40-70),Medium Risk,0.0
CUST01281,Female,No,Yes,Yes,27,No,DSL,One year,Bank transfer,78.71,2163.52,Yes,1,25-48 Months,High (70-90),Medium Risk,78.71
CUST01282,Male,No,Yes,Yes,13,No,No,Month-to-month,Electronic check,74.44,978.37,Yes,1,13-24 Months,High (70-90),High Risk,74.44
CUST01283,Male,No,No,Yes,18,No,No,Month-to-month,Mailed check,23.92,421.22,Yes,1,13-24 Months,Low (<40),High Risk,23.92
CUST01284,Male,No,No,No,50,Yes,Fiber optic,Two year,Credit card,97.89,4916.53,No,0,49+ Months (Loyal),Premium (90+),Low Risk,0.0
CUST01285,Male,No,Yes,Yes,4,Yes,No,Month-to-month,Credit card,31.2,87.59,Yes,1,0-12 Months (New),Low (<40),High Risk,31.2
CUST01286,Male,No,No,No,61,No,Fiber optic,One year,Electronic check,116.04,7119.23,No,0,49+ Months (Loyal),Premium (90+),Medium Risk,0.0
CUST01287,Male,Yes,No,No,18,Yes,DSL,Month-to-month,Electronic check,100.85,1852.38,Yes,1,13-24 Months,Premium (90+),High Risk,100.85
CUST01288,Female,No,No,Yes,30,No,No,Month-to-month,Electronic check,78.66,2385.45,Yes,1,25-48 Months,High (70-90),High Risk,78.66
CUST01289,Male,No,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Bank transfer,61.83,577.52,No,0,0-12 Months (New),Medium (40-70),High Risk,0.0
CUST01290,Female,No,No,Yes,47,Yes,Fiber optic,Month-to-month,Credit card,62.87,3001.52,No,0,25-48 Months,Medium (40-70),High Risk,0.0
CUST01291,Male,No,Yes,No,3,Yes,DSL,Two year,Electronic check,72.03,186.41,No,0,0-12 Months (New),High (70-90),Low Risk,0.0
CUST01292,Male,No,No,Yes,59,Yes,Fiber optic,Two year,Mailed check,29.99,1736.96,Yes,1,49+ Months (Loyal),Low (<40),Low Risk,29.99
CUST01293,Female,Yes,Yes,No,66,Yes,Fiber optic,Month-to-month,Credit card,82.64,5452.77,Yes,1,49+ Months (Loyal),High (70-90),High Risk,82.64
CUST01294,Male,No,No,No,6,Yes,DSL,Month-to-month,Electronic check,99.38,644.79,Yes,1,0-12 Months (New),Premium (90+),High Risk,99.38
CUST01295,Female,Yes,Yes,No,71,Yes,Fiber optic,Month-to-month,Mailed check,84.51,6011.66,Yes,1,49+ Months (Loyal),High (70-90),High Risk,84.51
CUST01296,Male,Yes,No,Yes,7,No,No,Month-to-month,Electronic check,100.33,680.89,Yes,1,0-12 Months (New),Premium (90+),High Risk,100.33
CUST01297,Male,Yes,No,Yes,52,No,No,Month-to-month,Credit card,106.96,5577.6,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST01298,Female,No,No,Yes,69,No,No,Month-to-month,Mailed check,34.69,2400.14,Yes,1,49+ Months (Loyal),Low (<40),High Risk,34.69
CUST01299,Female,No,Yes,Yes,14,Yes,DSL,Month-to-month,Mailed check,97.63,1359.81,Yes,1,13-24 Months,Premium (90+),High Risk,97.63
CUST01300,Male,Yes,Yes,No,20,No,No,Month-to-month,Credit card,117.23,2297.65,Yes,1,13-24 Months,Premium (90+),High Risk,117.23
CUST01301,Male,Yes,Yes,Yes,42,No,No,Month-to-month,Mailed check,85.73,3606.78,Yes,1,25-48 Months,High (70-90),High Risk,85.73
CUST01302,Female,No,No,No,16,Yes,No,Month-to-month,Credit card,54.13,871.01,No,0,13-24 Months,Medium (40-70),High Risk,0.0
CUST01303,Male,Yes,No,Yes,56,No,DSL,One year,Credit card,77.29,4312.71,No,0,49+ Months (Loyal),High (70-90),Medium Risk,0.0
CUST01304,Male,No,No,No,13,Yes,DSL,One year,Bank transfer,77.15,1051.0,No,0,13-24 Months,High (70-90),Medium Risk,0.0
CUST01305,Female,No,No,No,70,Yes,DSL,Month-to-month,Bank transfer,104.98,7325.79,No,0,49+ Months (Loyal),Premium (90+),High Risk,0.0
CUST01306,Male,No,No,Yes,1,Yes,No,Two year,Credit card,80.04,120.77,Yes,1,0-12 Months (New),High (70-90),Low Risk,80.04
CUST01307,Male,No,No,Yes,10,Yes,No,Month-to-month,Bank transfer,102.36,1055.93,Yes,1,0-12 Months (New),Premium (90+),High Risk,102.36
CUST01308,Male,Yes,Yes,No,11,No,No,One year,Bank transfer,25.43,270.51,Yes,1,0-12 Months (New),Low (<40),Medium Risk,25.43
CUST01309,Male,Yes,No,Yes,7,No,DSL,One year,Bank transfer,21.68,151.29,No,0,0-12 Months (New),Low (<40),Medium Risk,0.0
CUST01310,Female,Yes,Yes,Yes,58,Yes,No,Month-to-month,Credit card,87.14,5063.75,Yes,1,49+ Months (Loyal),High (70-90),High Risk,87.14
CUST01311,Male,Yes,No,No,7,Yes,No,One year,Electronic check,96.91,654.72,Yes,1,0-12 Months (New),Premium (90+),Medium Risk,96.91
CUST01312,Female,No,Yes,Yes,26,No,DSL,Month-to-month,Mailed check,115.42,2982.34,No,0,25-48 Months,Premium (90+),High Risk,0.0
CUST01313,Male,No,No,No,14,No,No,Two year,Credit card,21.06,329.79,No,0,13-24 Months,Low (<40),Low Risk,0.0
CUST01314,Male,No,Yes,Yes,1,No,DSL,Month-to-month,Credit card,43.8,45.13,Yes,1,0-12 Months (New),Medium (40-70),High Risk,43.8
CUST01315,Male,Yes,No,No,49,Yes,DSL,Month-to-month,Electronic check,109.14,5352.38,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,109.14
CUST01316,Male,No,No,Yes,19,No,Fiber optic,Month-to-month,Electronic check,63.12,1177.76,Yes,1,13-24 Months,Medium (40-70),High Risk,63.12
CUST01317,Female,No,No,Yes,51,No,No,Month-to-month,Mailed check,110.5,5659.59,Yes,1,49+ Months (Loyal),Premium (90+),High Risk,110.5
CUST01318,Male,No,Yes,Yes,21,Yes,Fiber optic,Two year,Mailed check,30.23,604.17,No,0,13-24 Months,Low (<40),Low Risk,0.0
CUST01319,Female,No,No,No,57,Yes,Fiber optic,Two year,Mailed check,107.47,6129.73,No,0,49+ Months (Loyal),Premium (90+),Low Risk,0.0
CUST01320,Male,Yes,No,Yes,44,Yes,No,One year,Electronic check,69.28,3068.6,No,0,25-48 Months,Medium (40-70),Medium Risk,0.0
CUST01321,Female,Yes,Yes,No,62,Yes,Fiber optic,Two year,Credit card,43.59,2693.09,No,0,49+ Months (Loyal),Medium (40-70),Low Risk,0.0
CUST01322,Male,No,No,Yes,49,Yes,DSL,One year,Mailed check,38.04,1876.88,No,0,49+ Months (Loyal),Low (<40),Medium Risk,0.0
CUST01323,Male,No,No,No,2,No,No,Two year,Electronic check,88.67,167.83,Yes,1,0-12 Months (New),High (70-90),Low Risk,88.67
CUST01324,Male,No,Yes,Yes,42,No,Fiber optic,One year,Electronic check,75.75,3184.93,No,0,25-48 Months,High (70-90),Medium Risk,0.0
CUST01325,Male,Yes,No,Yes,21,Yes,DSL,Two year,Electronic check,115.14,2437.12,Yes,1,13-24 Months,Premium (90+),Low Risk,115.14
